split,class,filename,source_stem,win_start,augmentation
train,ramp,synth_ramp_0218_w480_absolute_aug_v2.png,synth_ramp_0218,480,aug_v2
train,ramp,synth_ramp_0218_w480_absolute_aug_v3.png,synth_ramp_0218,480,aug_v3
train,ramp,synth_ramp_0218_w480_absolute_aug_v4.png,synth_ramp_0218,480,aug_v4
train,ramp,synth_ramp_0238_w1000_absolute_orig.png,synth_ramp_0238,1000,original
train,ramp,synth_ramp_0238_w1000_absolute_aug_v1.png,synth_ramp_0238,1000,aug_v1
train,ramp,synth_ramp_0238_w1000_absolute_aug_v2.png,synth_ramp_0238,1000,aug_v2
train,ramp,synth_ramp_0238_w1000_absolute_aug_v3.png,synth_ramp_0238,1000,aug_v3
train,ramp,synth_ramp_0238_w1000_absolute_aug_v4.png,synth_ramp_0238,1000,aug_v4
train,ramp,synth_ramp_0160_w480_absolute_orig.png,synth_ramp_0160,480,original
train,ramp,synth_ramp_0160_w480_absolute_aug_v1.png,synth_ramp_0160,480,aug_v1
train,ramp,synth_ramp_0160_w480_absolute_aug_v2.png,synth_ramp_0160,480,aug_v2
train,ramp,synth_ramp_0160_w480_absolute_aug_v3.png,synth_ramp_0160,480,aug_v3
train,ramp,synth_ramp_0160_w480_absolute_aug_v4.png,synth_ramp_0160,480,aug_v4
train,ramp,log_9Hz_w1000_absolute_orig.png,log_9Hz,1000,original
train,ramp,log_9Hz_w1000_absolute_aug_v1.png,log_9Hz,1000,aug_v1
train,ramp,log_9Hz_w1000_absolute_aug_v2.png,log_9Hz,1000,aug_v2
train,ramp,log_9Hz_w1000_absolute_aug_v3.png,log_9Hz,1000,aug_v3
train,ramp,log_9Hz_w1000_absolute_aug_v4.png,log_9Hz,1000,aug_v4
train,ramp,log_196Hz_w1000_absolute_orig.png,log_196Hz,1000,original
train,ramp,log_196Hz_w1000_absolute_aug_v1.png,log_196Hz,1000,aug_v1
train,ramp,log_196Hz_w1000_absolute_aug_v2.png,log_196Hz,1000,aug_v2
train,ramp,log_196Hz_w1000_absolute_aug_v3.png,log_196Hz,1000,aug_v3
train,ramp,log_196Hz_w1000_absolute_aug_v4.png,log_196Hz,1000,aug_v4
train,ramp,log_167Hz_w1000_absolute_orig.png,log_167Hz,1000,original
train,ramp,log_167Hz_w1000_absolute_aug_v1.png,log_167Hz,1000,aug_v1
train,ramp,log_167Hz_w1000_absolute_aug_v2.png,log_167Hz,1000,aug_v2
train,ramp,log_167Hz_w1000_absolute_aug_v3.png,log_167Hz,1000,aug_v3
train,ramp,log_167Hz_w1000_absolute_aug_v4.png,log_167Hz,1000,aug_v4
train,ramp,synth_ramp_0094_w3500_absolute_orig.png,synth_ramp_0094,3500,original
train,ramp,synth_ramp_0094_w3500_absolute_aug_v1.png,synth_ramp_0094,3500,aug_v1
train,ramp,synth_ramp_0094_w3500_absolute_aug_v2.png,synth_ramp_0094,3500,aug_v2
train,ramp,synth_ramp_0094_w3500_absolute_aug_v3.png,synth_ramp_0094,3500,aug_v3
train,ramp,synth_ramp_0094_w3500_absolute_aug_v4.png,synth_ramp_0094,3500,aug_v4
train,ramp,log_44Hz_w480_absolute_orig.png,log_44Hz,480,original
train,ramp,log_44Hz_w480_absolute_aug_v1.png,log_44Hz,480,aug_v1
train,ramp,log_44Hz_w480_absolute_aug_v2.png,log_44Hz,480,aug_v2
train,ramp,log_44Hz_w480_absolute_aug_v3.png,log_44Hz,480,aug_v3
train,ramp,log_44Hz_w480_absolute_aug_v4.png,log_44Hz,480,aug_v4
train,ramp,synth_ramp_0167_w1000_absolute_orig.png,synth_ramp_0167,1000,original
train,ramp,synth_ramp_0167_w1000_absolute_aug_v1.png,synth_ramp_0167,1000,aug_v1
train,ramp,synth_ramp_0167_w1000_absolute_aug_v2.png,synth_ramp_0167,1000,aug_v2
train,ramp,synth_ramp_0167_w1000_absolute_aug_v3.png,synth_ramp_0167,1000,aug_v3
train,ramp,synth_ramp_0167_w1000_absolute_aug_v4.png,synth_ramp_0167,1000,aug_v4
train,ramp,synth_ramp_0072_w3500_absolute_orig.png,synth_ramp_0072,3500,original
train,ramp,synth_ramp_0072_w3500_absolute_aug_v1.png,synth_ramp_0072,3500,aug_v1
train,ramp,synth_ramp_0072_w3500_absolute_aug_v2.png,synth_ramp_0072,3500,aug_v2
train,ramp,synth_ramp_0072_w3500_absolute_aug_v3.png,synth_ramp_0072,3500,aug_v3
train,ramp,synth_ramp_0072_w3500_absolute_aug_v4.png,synth_ramp_0072,3500,aug_v4
train,ramp,synth_ramp_0267_w1000_absolute_orig.png,synth_ramp_0267,1000,original
train,ramp,synth_ramp_0267_w1000_absolute_aug_v1.png,synth_ramp_0267,1000,aug_v1
train,ramp,synth_ramp_0267_w1000_absolute_aug_v2.png,synth_ramp_0267,1000,aug_v2
train,ramp,synth_ramp_0267_w1000_absolute_aug_v3.png,synth_ramp_0267,1000,aug_v3
train,ramp,synth_ramp_0267_w1000_absolute_aug_v4.png,synth_ramp_0267,1000,aug_v4
train,ramp,synth_ramp_0191_w1000_absolute_orig.png,synth_ramp_0191,1000,original
train,ramp,synth_ramp_0191_w1000_absolute_aug_v1.png,synth_ramp_0191,1000,aug_v1
train,ramp,synth_ramp_0191_w1000_absolute_aug_v2.png,synth_ramp_0191,1000,aug_v2
train,ramp,synth_ramp_0191_w1000_absolute_aug_v3.png,synth_ramp_0191,1000,aug_v3
train,ramp,synth_ramp_0191_w1000_absolute_aug_v4.png,synth_ramp_0191,1000,aug_v4
train,ramp,log_173Hz_w3500_absolute_orig.png,log_173Hz,3500,original
train,ramp,log_173Hz_w3500_absolute_aug_v1.png,log_173Hz,3500,aug_v1
train,ramp,log_173Hz_w3500_absolute_aug_v2.png,log_173Hz,3500,aug_v2
train,ramp,log_173Hz_w3500_absolute_aug_v3.png,log_173Hz,3500,aug_v3
train,ramp,log_173Hz_w3500_absolute_aug_v4.png,log_173Hz,3500,aug_v4
train,ramp,log_124Hz_w3500_absolute_orig.png,log_124Hz,3500,original
train,ramp,log_124Hz_w3500_absolute_aug_v1.png,log_124Hz,3500,aug_v1
train,ramp,log_124Hz_w3500_absolute_aug_v2.png,log_124Hz,3500,aug_v2
train,ramp,log_124Hz_w3500_absolute_aug_v3.png,log_124Hz,3500,aug_v3
train,ramp,log_124Hz_w3500_absolute_aug_v4.png,log_124Hz,3500,aug_v4
train,ramp,synth_ramp_0298_w3500_absolute_orig.png,synth_ramp_0298,3500,original
train,ramp,synth_ramp_0298_w3500_absolute_aug_v1.png,synth_ramp_0298,3500,aug_v1
train,ramp,synth_ramp_0298_w3500_absolute_aug_v2.png,synth_ramp_0298,3500,aug_v2
train,ramp,synth_ramp_0298_w3500_absolute_aug_v3.png,synth_ramp_0298,3500,aug_v3
train,ramp,synth_ramp_0298_w3500_absolute_aug_v4.png,synth_ramp_0298,3500,aug_v4
train,ramp,synth_ramp_0011_w3500_absolute_orig.png,synth_ramp_0011,3500,original
train,ramp,synth_ramp_0011_w3500_absolute_aug_v1.png,synth_ramp_0011,3500,aug_v1
train,ramp,synth_ramp_0011_w3500_absolute_aug_v2.png,synth_ramp_0011,3500,aug_v2
train,ramp,synth_ramp_0011_w3500_absolute_aug_v3.png,synth_ramp_0011,3500,aug_v3
train,ramp,synth_ramp_0011_w3500_absolute_aug_v4.png,synth_ramp_0011,3500,aug_v4
train,ramp,synth_ramp_0025_w2000_absolute_orig.png,synth_ramp_0025,2000,original
train,ramp,synth_ramp_0025_w2000_absolute_aug_v1.png,synth_ramp_0025,2000,aug_v1
train,ramp,synth_ramp_0025_w2000_absolute_aug_v2.png,synth_ramp_0025,2000,aug_v2
train,ramp,synth_ramp_0025_w2000_absolute_aug_v3.png,synth_ramp_0025,2000,aug_v3
train,ramp,synth_ramp_0025_w2000_absolute_aug_v4.png,synth_ramp_0025,2000,aug_v4
train,ramp,log_197Hz_w3500_absolute_orig.png,log_197Hz,3500,original
train,ramp,log_197Hz_w3500_absolute_aug_v1.png,log_197Hz,3500,aug_v1
train,ramp,log_197Hz_w3500_absolute_aug_v2.png,log_197Hz,3500,aug_v2
train,ramp,log_197Hz_w3500_absolute_aug_v3.png,log_197Hz,3500,aug_v3
train,ramp,log_197Hz_w3500_absolute_aug_v4.png,log_197Hz,3500,aug_v4
train,ramp,synth_ramp_0222_w1000_absolute_orig.png,synth_ramp_0222,1000,original
train,ramp,synth_ramp_0222_w1000_absolute_aug_v1.png,synth_ramp_0222,1000,aug_v1
train,ramp,synth_ramp_0222_w1000_absolute_aug_v2.png,synth_ramp_0222,1000,aug_v2
train,ramp,synth_ramp_0222_w1000_absolute_aug_v3.png,synth_ramp_0222,1000,aug_v3
train,ramp,synth_ramp_0222_w1000_absolute_aug_v4.png,synth_ramp_0222,1000,aug_v4
train,ramp,log_123Hz_w1000_absolute_orig.png,log_123Hz,1000,original
train,ramp,log_123Hz_w1000_absolute_aug_v1.png,log_123Hz,1000,aug_v1
train,ramp,log_123Hz_w1000_absolute_aug_v2.png,log_123Hz,1000,aug_v2
train,ramp,log_123Hz_w1000_absolute_aug_v3.png,log_123Hz,1000,aug_v3
train,ramp,log_123Hz_w1000_absolute_aug_v4.png,log_123Hz,1000,aug_v4
train,ramp,synth_ramp_0035_w2000_absolute_orig.png,synth_ramp_0035,2000,original
train,ramp,synth_ramp_0035_w2000_absolute_aug_v1.png,synth_ramp_0035,2000,aug_v1
train,ramp,synth_ramp_0035_w2000_absolute_aug_v2.png,synth_ramp_0035,2000,aug_v2
train,ramp,synth_ramp_0035_w2000_absolute_aug_v3.png,synth_ramp_0035,2000,aug_v3
train,ramp,synth_ramp_0035_w2000_absolute_aug_v4.png,synth_ramp_0035,2000,aug_v4
train,ramp,synth_ramp_0163_w480_absolute_orig.png,synth_ramp_0163,480,original
train,ramp,synth_ramp_0163_w480_absolute_aug_v1.png,synth_ramp_0163,480,aug_v1
train,ramp,synth_ramp_0163_w480_absolute_aug_v2.png,synth_ramp_0163,480,aug_v2
train,ramp,synth_ramp_0163_w480_absolute_aug_v3.png,synth_ramp_0163,480,aug_v3
train,ramp,synth_ramp_0163_w480_absolute_aug_v4.png,synth_ramp_0163,480,aug_v4
train,ramp,synth_ramp_0104_w1000_absolute_orig.png,synth_ramp_0104,1000,original
train,ramp,synth_ramp_0104_w1000_absolute_aug_v1.png,synth_ramp_0104,1000,aug_v1
train,ramp,synth_ramp_0104_w1000_absolute_aug_v2.png,synth_ramp_0104,1000,aug_v2
train,ramp,synth_ramp_0104_w1000_absolute_aug_v3.png,synth_ramp_0104,1000,aug_v3
train,ramp,synth_ramp_0104_w1000_absolute_aug_v4.png,synth_ramp_0104,1000,aug_v4
train,ramp,synth_ramp_0134_w1000_absolute_orig.png,synth_ramp_0134,1000,original
train,ramp,synth_ramp_0134_w1000_absolute_aug_v1.png,synth_ramp_0134,1000,aug_v1
train,ramp,synth_ramp_0134_w1000_absolute_aug_v2.png,synth_ramp_0134,1000,aug_v2
train,ramp,synth_ramp_0134_w1000_absolute_aug_v3.png,synth_ramp_0134,1000,aug_v3
train,ramp,synth_ramp_0134_w1000_absolute_aug_v4.png,synth_ramp_0134,1000,aug_v4
train,ramp,log_147Hz_w1000_absolute_orig.png,log_147Hz,1000,original
train,ramp,log_147Hz_w1000_absolute_aug_v1.png,log_147Hz,1000,aug_v1
train,ramp,log_147Hz_w1000_absolute_aug_v2.png,log_147Hz,1000,aug_v2
train,ramp,log_147Hz_w1000_absolute_aug_v3.png,log_147Hz,1000,aug_v3
train,ramp,log_147Hz_w1000_absolute_aug_v4.png,log_147Hz,1000,aug_v4
train,ramp,log_177Hz_w3500_absolute_orig.png,log_177Hz,3500,original
train,ramp,log_177Hz_w3500_absolute_aug_v1.png,log_177Hz,3500,aug_v1
train,ramp,log_177Hz_w3500_absolute_aug_v2.png,log_177Hz,3500,aug_v2
train,ramp,log_177Hz_w3500_absolute_aug_v3.png,log_177Hz,3500,aug_v3
train,ramp,log_177Hz_w3500_absolute_aug_v4.png,log_177Hz,3500,aug_v4
train,ramp,log_197Hz_w480_absolute_orig.png,log_197Hz,480,original
train,ramp,log_197Hz_w480_absolute_aug_v1.png,log_197Hz,480,aug_v1
train,ramp,log_197Hz_w480_absolute_aug_v2.png,log_197Hz,480,aug_v2
train,ramp,log_197Hz_w480_absolute_aug_v3.png,log_197Hz,480,aug_v3
train,ramp,log_197Hz_w480_absolute_aug_v4.png,log_197Hz,480,aug_v4
train,ramp,log_32Hz_w480_absolute_orig.png,log_32Hz,480,original
train,ramp,log_32Hz_w480_absolute_aug_v1.png,log_32Hz,480,aug_v1
train,ramp,log_32Hz_w480_absolute_aug_v2.png,log_32Hz,480,aug_v2
train,ramp,log_32Hz_w480_absolute_aug_v3.png,log_32Hz,480,aug_v3
train,ramp,log_32Hz_w480_absolute_aug_v4.png,log_32Hz,480,aug_v4
train,ramp,log_6Hz_w1000_absolute_orig.png,log_6Hz,1000,original
train,ramp,log_6Hz_w1000_absolute_aug_v1.png,log_6Hz,1000,aug_v1
train,ramp,log_6Hz_w1000_absolute_aug_v2.png,log_6Hz,1000,aug_v2
train,ramp,log_6Hz_w1000_absolute_aug_v3.png,log_6Hz,1000,aug_v3
train,ramp,log_6Hz_w1000_absolute_aug_v4.png,log_6Hz,1000,aug_v4
train,ramp,log_139Hz_w3500_absolute_orig.png,log_139Hz,3500,original
train,ramp,log_139Hz_w3500_absolute_aug_v1.png,log_139Hz,3500,aug_v1
train,ramp,log_139Hz_w3500_absolute_aug_v2.png,log_139Hz,3500,aug_v2
train,ramp,log_139Hz_w3500_absolute_aug_v3.png,log_139Hz,3500,aug_v3
train,ramp,log_139Hz_w3500_absolute_aug_v4.png,log_139Hz,3500,aug_v4
train,ramp,log_16Hz_w3500_absolute_orig.png,log_16Hz,3500,original
train,ramp,log_16Hz_w3500_absolute_aug_v1.png,log_16Hz,3500,aug_v1
train,ramp,log_16Hz_w3500_absolute_aug_v2.png,log_16Hz,3500,aug_v2
train,ramp,log_16Hz_w3500_absolute_aug_v3.png,log_16Hz,3500,aug_v3
train,ramp,log_16Hz_w3500_absolute_aug_v4.png,log_16Hz,3500,aug_v4
train,ramp,synth_ramp_0003_w1000_absolute_orig.png,synth_ramp_0003,1000,original
train,ramp,synth_ramp_0003_w1000_absolute_aug_v1.png,synth_ramp_0003,1000,aug_v1
train,ramp,synth_ramp_0003_w1000_absolute_aug_v2.png,synth_ramp_0003,1000,aug_v2
train,ramp,synth_ramp_0003_w1000_absolute_aug_v3.png,synth_ramp_0003,1000,aug_v3
train,ramp,synth_ramp_0003_w1000_absolute_aug_v4.png,synth_ramp_0003,1000,aug_v4
train,ramp,log_148Hz_w2000_absolute_orig.png,log_148Hz,2000,original
train,ramp,log_148Hz_w2000_absolute_aug_v1.png,log_148Hz,2000,aug_v1
train,ramp,log_148Hz_w2000_absolute_aug_v2.png,log_148Hz,2000,aug_v2
train,ramp,log_148Hz_w2000_absolute_aug_v3.png,log_148Hz,2000,aug_v3
train,ramp,log_148Hz_w2000_absolute_aug_v4.png,log_148Hz,2000,aug_v4
train,ramp,log_98Hz_w480_absolute_orig.png,log_98Hz,480,original
train,ramp,log_98Hz_w480_absolute_aug_v1.png,log_98Hz,480,aug_v1
train,ramp,log_98Hz_w480_absolute_aug_v2.png,log_98Hz,480,aug_v2
train,ramp,log_98Hz_w480_absolute_aug_v3.png,log_98Hz,480,aug_v3
train,ramp,log_98Hz_w480_absolute_aug_v4.png,log_98Hz,480,aug_v4
train,ramp,synth_ramp_0294_w2000_absolute_orig.png,synth_ramp_0294,2000,original
train,ramp,synth_ramp_0294_w2000_absolute_aug_v1.png,synth_ramp_0294,2000,aug_v1
train,ramp,synth_ramp_0294_w2000_absolute_aug_v2.png,synth_ramp_0294,2000,aug_v2
train,ramp,synth_ramp_0294_w2000_absolute_aug_v3.png,synth_ramp_0294,2000,aug_v3
train,ramp,synth_ramp_0294_w2000_absolute_aug_v4.png,synth_ramp_0294,2000,aug_v4
train,ramp,log_174Hz_w2000_absolute_orig.png,log_174Hz,2000,original
train,ramp,log_174Hz_w2000_absolute_aug_v1.png,log_174Hz,2000,aug_v1
train,ramp,log_174Hz_w2000_absolute_aug_v2.png,log_174Hz,2000,aug_v2
train,ramp,log_174Hz_w2000_absolute_aug_v3.png,log_174Hz,2000,aug_v3
train,ramp,log_174Hz_w2000_absolute_aug_v4.png,log_174Hz,2000,aug_v4
train,ramp,log_138Hz_w3500_absolute_orig.png,log_138Hz,3500,original
train,ramp,log_138Hz_w3500_absolute_aug_v1.png,log_138Hz,3500,aug_v1
train,ramp,log_138Hz_w3500_absolute_aug_v2.png,log_138Hz,3500,aug_v2
train,ramp,log_138Hz_w3500_absolute_aug_v3.png,log_138Hz,3500,aug_v3
train,ramp,log_138Hz_w3500_absolute_aug_v4.png,log_138Hz,3500,aug_v4
train,ramp,synth_ramp_0169_w480_absolute_orig.png,synth_ramp_0169,480,original
train,ramp,synth_ramp_0169_w480_absolute_aug_v1.png,synth_ramp_0169,480,aug_v1
train,ramp,synth_ramp_0169_w480_absolute_aug_v2.png,synth_ramp_0169,480,aug_v2
train,ramp,synth_ramp_0169_w480_absolute_aug_v3.png,synth_ramp_0169,480,aug_v3
train,ramp,synth_ramp_0169_w480_absolute_aug_v4.png,synth_ramp_0169,480,aug_v4
train,ramp,synth_ramp_0280_w2000_absolute_orig.png,synth_ramp_0280,2000,original
train,ramp,synth_ramp_0280_w2000_absolute_aug_v1.png,synth_ramp_0280,2000,aug_v1
train,ramp,synth_ramp_0280_w2000_absolute_aug_v2.png,synth_ramp_0280,2000,aug_v2
train,ramp,synth_ramp_0280_w2000_absolute_aug_v3.png,synth_ramp_0280,2000,aug_v3
train,ramp,synth_ramp_0280_w2000_absolute_aug_v4.png,synth_ramp_0280,2000,aug_v4
train,ramp,synth_ramp_0004_w2000_absolute_orig.png,synth_ramp_0004,2000,original
train,ramp,synth_ramp_0004_w2000_absolute_aug_v1.png,synth_ramp_0004,2000,aug_v1
train,ramp,synth_ramp_0004_w2000_absolute_aug_v2.png,synth_ramp_0004,2000,aug_v2
train,ramp,synth_ramp_0004_w2000_absolute_aug_v3.png,synth_ramp_0004,2000,aug_v3
train,ramp,synth_ramp_0004_w2000_absolute_aug_v4.png,synth_ramp_0004,2000,aug_v4
train,ramp,synth_ramp_0262_w480_absolute_orig.png,synth_ramp_0262,480,original
train,ramp,synth_ramp_0262_w480_absolute_aug_v1.png,synth_ramp_0262,480,aug_v1
train,ramp,synth_ramp_0262_w480_absolute_aug_v2.png,synth_ramp_0262,480,aug_v2
train,ramp,synth_ramp_0262_w480_absolute_aug_v3.png,synth_ramp_0262,480,aug_v3
train,ramp,synth_ramp_0262_w480_absolute_aug_v4.png,synth_ramp_0262,480,aug_v4
train,ramp,synth_ramp_0054_w480_absolute_orig.png,synth_ramp_0054,480,original
train,ramp,synth_ramp_0054_w480_absolute_aug_v1.png,synth_ramp_0054,480,aug_v1
train,ramp,synth_ramp_0054_w480_absolute_aug_v2.png,synth_ramp_0054,480,aug_v2
train,ramp,synth_ramp_0054_w480_absolute_aug_v3.png,synth_ramp_0054,480,aug_v3
train,ramp,synth_ramp_0054_w480_absolute_aug_v4.png,synth_ramp_0054,480,aug_v4
train,ramp,log_30Hz_w480_absolute_orig.png,log_30Hz,480,original
train,ramp,log_30Hz_w480_absolute_aug_v1.png,log_30Hz,480,aug_v1
train,ramp,log_30Hz_w480_absolute_aug_v2.png,log_30Hz,480,aug_v2
train,ramp,log_30Hz_w480_absolute_aug_v3.png,log_30Hz,480,aug_v3
train,ramp,log_30Hz_w480_absolute_aug_v4.png,log_30Hz,480,aug_v4
train,ramp,log_158Hz_w3500_absolute_orig.png,log_158Hz,3500,original
train,ramp,log_158Hz_w3500_absolute_aug_v1.png,log_158Hz,3500,aug_v1
train,ramp,log_158Hz_w3500_absolute_aug_v2.png,log_158Hz,3500,aug_v2
train,ramp,log_158Hz_w3500_absolute_aug_v3.png,log_158Hz,3500,aug_v3
train,ramp,log_158Hz_w3500_absolute_aug_v4.png,log_158Hz,3500,aug_v4
train,ramp,log_67Hz_w1000_absolute_orig.png,log_67Hz,1000,original
train,ramp,log_67Hz_w1000_absolute_aug_v1.png,log_67Hz,1000,aug_v1
train,ramp,log_67Hz_w1000_absolute_aug_v2.png,log_67Hz,1000,aug_v2
train,ramp,log_67Hz_w1000_absolute_aug_v3.png,log_67Hz,1000,aug_v3
train,ramp,log_67Hz_w1000_absolute_aug_v4.png,log_67Hz,1000,aug_v4
train,ramp,log_192Hz_w480_absolute_orig.png,log_192Hz,480,original
train,ramp,log_192Hz_w480_absolute_aug_v1.png,log_192Hz,480,aug_v1
train,ramp,log_192Hz_w480_absolute_aug_v2.png,log_192Hz,480,aug_v2
train,ramp,log_192Hz_w480_absolute_aug_v3.png,log_192Hz,480,aug_v3
train,ramp,log_192Hz_w480_absolute_aug_v4.png,log_192Hz,480,aug_v4
train,ramp,synth_ramp_0116_w3500_absolute_orig.png,synth_ramp_0116,3500,original
train,ramp,synth_ramp_0116_w3500_absolute_aug_v1.png,synth_ramp_0116,3500,aug_v1
train,ramp,synth_ramp_0116_w3500_absolute_aug_v2.png,synth_ramp_0116,3500,aug_v2
train,ramp,synth_ramp_0116_w3500_absolute_aug_v3.png,synth_ramp_0116,3500,aug_v3
train,ramp,synth_ramp_0116_w3500_absolute_aug_v4.png,synth_ramp_0116,3500,aug_v4
train,ramp,synth_ramp_0220_w3500_absolute_orig.png,synth_ramp_0220,3500,original
train,ramp,synth_ramp_0220_w3500_absolute_aug_v1.png,synth_ramp_0220,3500,aug_v1
train,ramp,synth_ramp_0220_w3500_absolute_aug_v2.png,synth_ramp_0220,3500,aug_v2
train,ramp,synth_ramp_0220_w3500_absolute_aug_v3.png,synth_ramp_0220,3500,aug_v3
train,ramp,synth_ramp_0220_w3500_absolute_aug_v4.png,synth_ramp_0220,3500,aug_v4
train,ramp,log_198Hz_w1000_absolute_orig.png,log_198Hz,1000,original
train,ramp,log_198Hz_w1000_absolute_aug_v1.png,log_198Hz,1000,aug_v1
train,ramp,log_198Hz_w1000_absolute_aug_v2.png,log_198Hz,1000,aug_v2
train,ramp,log_198Hz_w1000_absolute_aug_v3.png,log_198Hz,1000,aug_v3
train,ramp,log_198Hz_w1000_absolute_aug_v4.png,log_198Hz,1000,aug_v4
train,ramp,synth_ramp_0021_w3500_absolute_orig.png,synth_ramp_0021,3500,original
train,ramp,synth_ramp_0021_w3500_absolute_aug_v1.png,synth_ramp_0021,3500,aug_v1
train,ramp,synth_ramp_0021_w3500_absolute_aug_v2.png,synth_ramp_0021,3500,aug_v2
train,ramp,synth_ramp_0021_w3500_absolute_aug_v3.png,synth_ramp_0021,3500,aug_v3
train,ramp,synth_ramp_0021_w3500_absolute_aug_v4.png,synth_ramp_0021,3500,aug_v4
train,ramp,synth_ramp_0124_w480_absolute_orig.png,synth_ramp_0124,480,original
train,ramp,synth_ramp_0124_w480_absolute_aug_v1.png,synth_ramp_0124,480,aug_v1
train,ramp,synth_ramp_0124_w480_absolute_aug_v2.png,synth_ramp_0124,480,aug_v2
train,ramp,synth_ramp_0124_w480_absolute_aug_v3.png,synth_ramp_0124,480,aug_v3
train,ramp,synth_ramp_0124_w480_absolute_aug_v4.png,synth_ramp_0124,480,aug_v4
train,ramp,log_189Hz_w1000_absolute_orig.png,log_189Hz,1000,original
train,ramp,log_189Hz_w1000_absolute_aug_v1.png,log_189Hz,1000,aug_v1
train,ramp,log_189Hz_w1000_absolute_aug_v2.png,log_189Hz,1000,aug_v2
train,ramp,log_189Hz_w1000_absolute_aug_v3.png,log_189Hz,1000,aug_v3
train,ramp,log_189Hz_w1000_absolute_aug_v4.png,log_189Hz,1000,aug_v4
train,ramp,log_129Hz_w480_absolute_orig.png,log_129Hz,480,original
train,ramp,log_129Hz_w480_absolute_aug_v1.png,log_129Hz,480,aug_v1
train,ramp,log_129Hz_w480_absolute_aug_v2.png,log_129Hz,480,aug_v2
train,ramp,log_129Hz_w480_absolute_aug_v3.png,log_129Hz,480,aug_v3
train,ramp,log_129Hz_w480_absolute_aug_v4.png,log_129Hz,480,aug_v4
train,ramp,log_168Hz_w480_absolute_orig.png,log_168Hz,480,original
train,ramp,log_168Hz_w480_absolute_aug_v1.png,log_168Hz,480,aug_v1
train,ramp,log_168Hz_w480_absolute_aug_v2.png,log_168Hz,480,aug_v2
train,ramp,log_168Hz_w480_absolute_aug_v3.png,log_168Hz,480,aug_v3
train,ramp,log_168Hz_w480_absolute_aug_v4.png,log_168Hz,480,aug_v4
train,ramp,log_108Hz_w1000_absolute_orig.png,log_108Hz,1000,original
train,ramp,log_108Hz_w1000_absolute_aug_v1.png,log_108Hz,1000,aug_v1
train,ramp,log_108Hz_w1000_absolute_aug_v2.png,log_108Hz,1000,aug_v2
train,ramp,log_108Hz_w1000_absolute_aug_v3.png,log_108Hz,1000,aug_v3
train,ramp,log_108Hz_w1000_absolute_aug_v4.png,log_108Hz,1000,aug_v4
train,ramp,synth_ramp_0225_w1000_absolute_orig.png,synth_ramp_0225,1000,original
train,ramp,synth_ramp_0225_w1000_absolute_aug_v1.png,synth_ramp_0225,1000,aug_v1
train,ramp,synth_ramp_0225_w1000_absolute_aug_v2.png,synth_ramp_0225,1000,aug_v2
train,ramp,synth_ramp_0225_w1000_absolute_aug_v3.png,synth_ramp_0225,1000,aug_v3
train,ramp,synth_ramp_0225_w1000_absolute_aug_v4.png,synth_ramp_0225,1000,aug_v4
train,ramp,log_9Hz_w3500_absolute_orig.png,log_9Hz,3500,original
train,ramp,log_9Hz_w3500_absolute_aug_v1.png,log_9Hz,3500,aug_v1
train,ramp,log_9Hz_w3500_absolute_aug_v2.png,log_9Hz,3500,aug_v2
train,ramp,log_9Hz_w3500_absolute_aug_v3.png,log_9Hz,3500,aug_v3
train,ramp,log_9Hz_w3500_absolute_aug_v4.png,log_9Hz,3500,aug_v4
train,ramp,synth_ramp_0100_w3500_absolute_orig.png,synth_ramp_0100,3500,original
train,ramp,synth_ramp_0100_w3500_absolute_aug_v1.png,synth_ramp_0100,3500,aug_v1
train,ramp,synth_ramp_0100_w3500_absolute_aug_v2.png,synth_ramp_0100,3500,aug_v2
train,ramp,synth_ramp_0100_w3500_absolute_aug_v3.png,synth_ramp_0100,3500,aug_v3
train,ramp,synth_ramp_0100_w3500_absolute_aug_v4.png,synth_ramp_0100,3500,aug_v4
train,ramp,log_179Hz_w480_absolute_orig.png,log_179Hz,480,original
train,ramp,log_179Hz_w480_absolute_aug_v1.png,log_179Hz,480,aug_v1
train,ramp,log_179Hz_w480_absolute_aug_v2.png,log_179Hz,480,aug_v2
train,ramp,log_179Hz_w480_absolute_aug_v3.png,log_179Hz,480,aug_v3
train,ramp,log_179Hz_w480_absolute_aug_v4.png,log_179Hz,480,aug_v4
train,ramp,synth_ramp_0176_w1000_absolute_orig.png,synth_ramp_0176,1000,original
train,ramp,synth_ramp_0176_w1000_absolute_aug_v1.png,synth_ramp_0176,1000,aug_v1
train,ramp,synth_ramp_0176_w1000_absolute_aug_v2.png,synth_ramp_0176,1000,aug_v2
train,ramp,synth_ramp_0176_w1000_absolute_aug_v3.png,synth_ramp_0176,1000,aug_v3
train,ramp,synth_ramp_0176_w1000_absolute_aug_v4.png,synth_ramp_0176,1000,aug_v4
train,ramp,log_101Hz_w1000_absolute_orig.png,log_101Hz,1000,original
train,ramp,log_101Hz_w1000_absolute_aug_v1.png,log_101Hz,1000,aug_v1
train,ramp,log_101Hz_w1000_absolute_aug_v2.png,log_101Hz,1000,aug_v2
train,ramp,log_101Hz_w1000_absolute_aug_v3.png,log_101Hz,1000,aug_v3
train,ramp,log_101Hz_w1000_absolute_aug_v4.png,log_101Hz,1000,aug_v4
